NTD_ID,Agency Name,Reporter Type,Subrecipient Type,Reporting Module,Mode,TOS,Time Period,Time Service Begins,Time Service Ends,Vehicles/Passenger Cars Operated in Maximum Service,Vehicles/Passenger Cars Available for Maximum Service,Trains in Operation,Vehicles/Passenger Cars in Operation,Actual Vehicle/Passenger Car Miles,Actual Vehicle/Passenger Car Revenue Miles,Actual Vehicle/Passenger Car Deadhead Miles,Scheduled Actual Vehicle/Passenger Car Revenue Miles,Actual Vehicle/Passenger Car Hours,Actual Vehicle/Passenger Car Revenue Hours,Actual Vehicle/Passenger Car Deadhead Hours,Charter Service Hours,School Bus Hours,Train Miles,Train Revenue Miles,Train Deadhead Miles,Train Hours,Train Revenue Hours,Train Deadhead Hours,Unlinked Passenger Trips (UPT),ADA UPT,Sponsored Service UPT,Passenger Miles,Days of Service Operated,Days Not Operated Due to Strikes,Strike Comment,Days Not Operated Due to Emergencies,Emergency Comment,Non-Statutory Mixed Traffic,DRM Mixed Traffic ROW
00005,City of Everett,Full Reporter,,Urban,MB,DO,Average Typical Saturday,6:48 AM,9:49 PM,,,,22,"2,447","2,155",292,"2,156",192,179,13,,,,,,,,,"2,610",,,"9,975",52,,,,,,
00005,City of Everett,Full Reporter,,Urban,MB,DO,Average Typical Sunday,6:48 AM,9:52 PM,,,,15,"1,814","1,617",197,"1,618",141,131,10,,,,,,,,,"1,737",,,"6,851",59,,,,,,
00005,City of Everett,Full Reporter,,Urban,MB,DO,Annual Total,,,31,41,,,"1,372,467","1,195,418","177,049","1,194,989","111,291","103,309","7,982",,,,,,,,,"1,606,899",,,"6,118,032",,,,,,,130.0
00006,City of Yakima,Full Reporter,,Urban,CB,PT,Average Weekday - AM Peak,6:00 AM,9:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00006,City of Yakima,Full Reporter,,Urban,CB,PT,Average Weekday - Midday,9:00 AM,3:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00006,City of Yakima,Full Reporter,,Urban,CB,PT,Average Weekday - PM Peak,3:00 PM,6:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00006,City of Yakima,Full Reporter,,Urban,CB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00006,City of Yakima,Full Reporter,,Urban,CB,PT,Average Typical Weekday,6:00 AM,7:00 PM,,,,2,597,595,2,597,20,19,1,,,,,,,,,103,,,"3,499",252,0,,0,,,
00006,City of Yakima,Full Reporter,,Urban,CB,PT,Average Typical Saturday,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,,,0,0,0,,0,,,
00006,City of Yakima,Full Reporter,,Urban,CB,PT,Average Typical Sunday,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,,,0,0,0,,0,,,
00006,City of Yakima,Full Reporter,,Urban,CB,PT,Annual Total,,,2,7,,,"150,758","147,959","2,799","148,693","5,048","4,779",269,0,0,,,,,,,"26,746",,,"886,272",,,,,,,44.8
00006,City of Yakima,Full Reporter,,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00006,City of Yakima,Full Reporter,,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00006,City of Yakima,Full Reporter,,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00006,City of Yakima,Full Reporter,,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00006,City of Yakima,Full Reporter,,Urban,DR,PT,Average Typical Weekday,6:00 AM,7:00 PM,,,,24,"1,103",995,108,,101,95,6,,,,,,,,,229,,,675,252,0,,0,,,
00006,City of Yakima,Full Reporter,,Urban,DR,PT,Average Typical Saturday,8:30 AM,6:30 PM,,,,14,453,432,21,,43,43,0,,,,,,,,,76,,,249,51,0,,1,Winter weather,,
00006,City of Yakima,Full Reporter,,Urban,DR,PT,Average Typical Sunday,8:30 AM,4:00 PM,,,,14,392,362,30,,42,41,1,,,,,,,,,74,,,259,52,0,,0,,,
00006,City of Yakima,Full Reporter,,Urban,DR,PT,Annual Total,,,24,24,,,"313,542","296,916","16,626",,"29,220","27,759","1,461",0,0,,,,,,,"65,844","65,844",0,"202,273",,,,,,,
00006,City of Yakima,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,6:00 AM,9:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00006,City of Yakima,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,9:00 AM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00006,City of Yakima,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,4:00 PM,6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00006,City of Yakima,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00006,City of Yakima,Full Reporter,,Urban,MB,DO,Average Typical Weekday,6:00 AM,7:00 PM,,,,18,"2,311","2,218",93,"2,264",168,162,6,,,,,,,,,"3,258",,,"11,794",252,0,,0,,,
00006,City of Yakima,Full Reporter,,Urban,MB,DO,Average Typical Saturday,8:30 AM,6:30 PM,,,,9,"1,243","1,207",36,"1,221",82,78,4,,,,,,,,,"1,336",,,"5,290",51,0,,1,Severe Winter Weather,,
00006,City of Yakima,Full Reporter,,Urban,MB,DO,Average Typical Sunday,8:30 AM,4:00 PM,,,,6,642,629,13,637,40,37,3,,,,,,,,,663,,,"2,761",52,0,,0,,,
00006,City of Yakima,Full Reporter,,Urban,MB,DO,Annual Total,,,18,24,,,"675,856","649,163","26,693","657,936","48,182","46,772","1,410",0,0,,,,,,,"922,814",,,"3,362,096",,,,,,,119.8
00006,City of Yakima,Full Reporter,,Urban,VP,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00006,City of Yakima,Full Reporter,,Urban,VP,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00006,City of Yakima,Full Reporter,,Urban,VP,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00006,City of Yakima,Full Reporter,,Urban,VP,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00006,City of Yakima,Full Reporter,,Urban,VP,DO,Average Typical Weekday,6:00 AM,7:00 PM,,,,12,"1,003","1,003",0,,22,22,0,,,,,,,,,159,,,"8,107",261,0,,0,,,
00006,City of Yakima,Full Reporter,,Urban,VP,DO,Average Typical Saturday,,,,,,0,0,0,0,,0,0,0,,,,,,,,,0,,,0,0,0,,0,,,
00006,City of Yakima,Full Reporter,,Urban,VP,DO,Average Typical Sunday,,,,,,0,0,0,0,,0,0,0,,,,,,,,,0,,,0,0,0,,0,,,
00006,City of Yakima,Full Reporter,,Urban,VP,DO,Annual Total,,,16,23,,,"260,851","260,851",0,,"5,687","5,687",0,0,0,,,,,,,"41,514",,,"2,117,214",,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,DR,PT,Average Typical Weekday,6:00 AM,12:30 AM,,,,43,"4,451","4,072",379,,468,427,41,,,,,,,,,664,,,"4,678",254,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,DR,PT,Average Typical Saturday,7:00 AM,11:30 PM,,,,12,"1,218","1,130",88,,109,98,11,,,,,,,,,145,,,"1,062",52,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,DR,PT,Average Typical Sunday,8:00 AM,9:30 PM,,,,15,"1,098",985,113,,106,94,12,,,,,,,,,155,,,"1,046",53,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,DR,PT,Annual Total,,,55,55,,,"1,273,561","1,164,665","108,896",,"132,139","120,246","11,893",0,0,,,,,,,"187,594","95,063",,"1,334,695",,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,DT,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,DT,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,DT,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,DT,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,DT,PT,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,DT,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,DT,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,DT,PT,Annual Total,,,71,71,,,,"3,159,039",,,,"116,383",,,,,,,,,,"354,931",0,"354,931","3,993,466",365,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,7:30 AM,9:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,9:00 AM,2:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,2:30 PM,6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,MB,DO,Average Typical Weekday,5:00 AM,12:30 AM,,,,71,"10,183","9,320",863,"9,785",782,730,52,,,,,,,,,"20,583",,,"80,013",249,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,MB,DO,Average Typical Saturday,6:25 AM,11:50 PM,,,,38,"5,356","5,016",340,"5,054",413,394,19,,,,,,,,,"10,371",,,"39,858",53,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,MB,DO,Average Typical Sunday,7:20 AM,9:30 PM,,,,30,"3,705","3,194",511,"3,391",277,262,15,,,,,,,,,"6,673",,,"25,188",60,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,MB,DO,Annual Total,,,71,86,,,"3,041,793","2,792,120","249,673","2,907,913","233,521","218,540","14,981",0,0,,,,,,,"6,133,337",,,"23,547,144",,,,,,,560.0
00007,Lane Transit District,Full Reporter,,Urban,MB,PT,Average Weekday - AM Peak,6:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,MB,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,MB,PT,Average Weekday - PM Peak,,7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,MB,PT,Average Typical Weekday,6:00 AM,7:00 PM,,,,3,598,586,12,587,30,29,1,,,,,,,,,84,,,"2,137",250,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,MB,PT,Average Typical Saturday,,,,,,0,0,0,0,0,0,,,,,,,,,,,0,,,0,0,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,MB,PT,Average Typical Sunday,,,,,,0,0,0,0,0,0,,,,,,,,,,,0,,,0,0,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,MB,PT,Annual Total,,,3,4,,,"149,415","146,687","2,728","148,000","7,546","7,163",383,0,0,,,,,,,"20,738",,,"534,133",,,,,,,153.0
00007,Lane Transit District,Full Reporter,,Urban,RB,DO,Average Weekday - AM Peak,7:30 AM,9:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,RB,DO,Average Weekday - Midday,9:00 AM,2:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,RB,DO,Average Weekday - PM Peak,2:30 PM,6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,RB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,RB,DO,Average Typical Weekday,5:40 AM,12:50 AM,,,,13,"2,241","2,098",143,"2,117",194,189,5,,,,,,,,,"12,488",,,"30,894",248,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,RB,DO,Average Typical Saturday,7:00 AM,11:45 PM,,,,10,"1,622","1,516",106,"1,519",139,137,2,,,,,,,,,"7,243",,,"19,296",53,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,RB,DO,Average Typical Sunday,7:45 AM,9:30 PM,,,,8,"1,309","1,261",48,"1,263",111,109,2,,,,,,,,,"5,155",,,"13,917",60,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,RB,DO,Annual Total,,,13,18,,,"720,552","688,848","31,704","689,755","62,275","60,909","1,366",0,0,,,,,,,"3,790,433",,,"9,519,529",,,,,,0.0,
00007,Lane Transit District,Full Reporter,,Urban,VP,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,VP,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,VP,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,VP,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,VP,PT,Average Typical Weekday,6:00 AM,7:00 PM,,,,15,"1,529","1,529",0,,34,34,0,,,,,,,,,158,,,"8,951",259,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,VP,PT,Average Typical Saturday,6:00 AM,7:00 PM,,,,1,212,212,0,,5,5,0,,,,,,,,,19,,,"1,384",6,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,VP,PT,Average Typical Sunday,6:00 AM,7:00 PM,,,,1,319,319,0,,7,7,0,,,,,,,,,26,,,"1,789",6,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,VP,PT,Annual Total,,,16,16,,,"398,631","398,631",0,,"8,940","8,940",0,0,0,,,,,,,"40,994",,,"2,327,958",,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DR,PT,Average Typical Weekday,2:53 AM,2:38 AM,,,,211,"23,142","19,519","3,623",,"1,820","1,577",243,,,,,,,,,"2,942",,,"27,682",254,0,,0,N/A,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DR,PT,Average Typical Saturday,2:53 AM,2:38 AM,,,,66,"7,606","6,597","1,009",,574,512,62,,,,,,,,,939,,,"7,355",52,0,,0,N/A,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DR,PT,Average Typical Sunday,2:53 AM,2:38 AM,,,,68,"7,698","6,592","1,106",,589,522,67,,,,,,,,,987,,,"7,730",59,0,,0,N/A,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DR,PT,Annual Total,,,219,268,,,"6,727,693","5,689,820","1,037,873",,"526,764","457,984","68,780",0,0,,,,,,,"854,159","574,309","279,850","7,869,636",,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DT,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DT,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DT,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DT,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DT,PT,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DT,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DT,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DT,PT,Annual Total,,,50,50,,,,"1,147,010",,,,"43,353",,,,,,,,,,"108,056","89,146","18,910","1,297,271",365,0,,0,N/A,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,LR,DO,Average Weekday - AM Peak,6:00 AM,9:00 AM,,,58,116,,,,,,,,,,,,,,,,,,,,,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,LR,DO,Average Weekday - Midday,9:00 AM,3:30 PM,,,47,94,,,,,,,,,,,,,,,,,,,,,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,LR,DO,Average Weekday - PM Peak,3:30 PM,7:00 PM,,,57,114,,,,,,,,,,,,,,,,,,,,,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,LR,DO,Average Weekday - Other,,,,,48,96,,,,,,,,,,,,,,,,,,,,,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,LR,DO,Average Typical Weekday,3:21 AM,2:17 AM,,,58,116,"26,513","26,179",334,"26,571","1,864","1,835",29,,,"13,314","13,137",177,936,921,15,"121,022",,,"653,108",254,0,,0,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,LR,DO,Average Typical Saturday,3:21 AM,2:18 AM,,,47,94,"23,149","22,950",199,"23,379","1,652","1,634",18,,,"11,575","11,475",100,826,818,8,"82,474",,,"422,394",52,0,,0,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,LR,DO,Average Typical Sunday,3:20 AM,2:18 AM,,,47,94,"21,103","20,889",214,"21,315","1,507","1,489",18,,,"10,575","10,464",111,755,746,9,"65,018",,,"339,174",59,0,,0,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,LR,DO,Annual Total,,,116,143,,,"9,158,961","9,047,431","111,530","9,192,841","646,009","636,340","9,669",,,"4,597,663","4,541,356","56,307","324,179","319,305","4,874","38,867,576",,,"207,967,836",0,0,,0,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,6:00 AM,9:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,9:00 AM,3:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,3:30 PM,7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,MB,DO,Average Typical Weekday,2:41 AM,3:48 AM,,,,582,"84,378","70,114","14,264","70,208","7,103","6,473",630,,,,,,,,,"182,760",,,"647,654",254,0,,0,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,MB,DO,Average Typical Saturday,2:39 AM,3:51 AM,,,,292,"46,138","40,967","5,171","40,969","4,000","3,787",213,,,,,,,,,"101,602",,,"356,663",52,0,,0,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,MB,DO,Average Typical Sunday,2:39 AM,3:51 AM,,,,270,"41,097","36,387","4,710","36,405","3,584","3,389",195,,,,,,,,,"80,564",,,"286,042",59,0,,0,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,MB,DO,Annual Total,,,584,684,,,"26,217,094","22,096,462","4,120,632","22,123,248","2,218,727","2,039,265","179,462",0,0,,,,,,,"56,429,170",,,"200,008,788",,,,,,,"1,350.4"
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,YR,PT,Average Weekday - AM Peak,5:16 AM,9:55 AM,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,YR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,YR,PT,Average Weekday - PM Peak,3:28 PM,8:02 PM,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,YR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,YR,PT,Average Typical Weekday,5:16 AM,8:02 PM,,,3,4,649,641,8,641,34,30,4,,,473,466,7,24,21,3,"1,490",,,"12,645",251,0,,0,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,YR,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,YR,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,YR,PT,Annual Total,,,4,6,,,"162,082","159,891","2,191","162,744","8,419","7,414","1,005",,,"117,863","116,219","1,644","6,114","5,361",753,"374,044",,,"3,173,984",0,0,,0,,,
00009,Kalispel Tribe of Indians,Reduced Reporter,,Tribe,DR,DO,Annual Total,,,5,,,,,"49,453",,,,"2,815",,,,,,,,,,"1,336",,0,,,,,,,,
00009,Kalispel Tribe of Indians,Reduced Reporter,,Tribe,MB,DO,Annual Total,,,6,,,,,"98,861",,,,"3,072",,,,,,,,,,"5,405",,,,,,,,,,
00010,Klamath Tribes,Reduced Reporter,,Tribe,CB,DO,Annual Total,,,2,,,,,"85,864",,,,"3,696",,,,,,,,,,"13,153",,,,,,,,,,
00010,Klamath Tribes,Reduced Reporter,,Tribe,DR,DO,Annual Total,,,5,,,,,"74,879",,,,"2,878",,,,,,,,,,"2,020",,0,,,,,,,,
00011,Valley Regional Transit,Full Reporter,,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00011,Valley Regional Transit,Full Reporter,,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00011,Valley Regional Transit,Full Reporter,,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00011,Valley Regional Transit,Full Reporter,,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00011,Valley Regional Transit,Full Reporter,,Urban,DR,PT,Average Typical Weekday,4:47 AM,8:31 PM,,,,24,"2,579","2,251",328,,195,170,25,,,,,,,,,394,,,"2,322",257,0,,0,,,
00011,Valley Regional Transit,Full Reporter,,Urban,DR,PT,Average Typical Saturday,6:51 AM,7:53 PM,,,,7,598,508,90,,47,40,7,,,,,,,,,106,,,622,52,0,,0,,,
00011,Valley Regional Transit,Full Reporter,,Urban,DR,PT,Average Typical Sunday,11:19 AM,4:28 PM,,,,1,31,27,4,,5,5,0,,,,,,,,,59,,,192,16,0,,0,,,
00011,Valley Regional Transit,Full Reporter,,Urban,DR,PT,Annual Total,,,30,66,,,"694,522","605,559","88,963",,"52,619","45,885","6,734",0,0,,,,,,,"107,927","53,785",0,"632,405",,,,,,,
00011,Valley Regional Transit,Full Reporter,,Urban,MB,PT,Average Weekday - AM Peak,6:00 AM,9:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00011,Valley Regional Transit,Full Reporter,,Urban,MB,PT,Average Weekday - Midday,9:00 AM,3:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00011,Valley Regional Transit,Full Reporter,,Urban,MB,PT,Average Weekday - PM Peak,3:00 PM,6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00011,Valley Regional Transit,Full Reporter,,Urban,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00011,Valley Regional Transit,Full Reporter,,Urban,MB,PT,Average Typical Weekday,5:15 AM,10:00 PM,,,,43,"6,650","5,918",732,"6,494",442,394,48,,,,,,,,,"4,513",,,"28,387",255,0,,0,,,
00011,Valley Regional Transit,Full Reporter,,Urban,MB,PT,Average Typical Saturday,7:45 AM,6:35 PM,,,,9,"1,290","1,201",89,"1,318",100,95,5,,,,,,,,,"1,237",,,"3,760",52,0,,0,,,
00011,Valley Regional Transit,Full Reporter,,Urban,MB,PT,Average Typical Sunday,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,,,0,0,0,,0,,,
00011,Valley Regional Transit,Full Reporter,,Urban,MB,PT,Annual Total,,,43,55,,,"1,751,176","1,556,235","194,941","1,724,672","117,450","105,051","12,399",0,0,,,,,,,"1,213,678",,,"7,257,794",,,,,,,305.0
